"compartment","depth","direct"
"surftemp",20.8449382781982,0.0194128751754761
"surftemp",9.76034259796143,0
"surftemp",9.65491199493408,0.0360240340232849
"surftemp",7.87908601760864,0.0302118062973022
"surftemp",8.21128082275391,0.00335973501205444
"surftemp",14.3917512893677,0.00053858757019043
"surftemp",14.704252243042,0
"surftemp",7.64588928222656,0
"surftemp",4.95075416564941,1.76429748535156e-05
"surftemp",15.5681657791138,0.00860363245010376
"surftemp",10.1487150192261,0.0516268014907837
"surftemp",8.04806423187256,0.0203359723091125
"surftemp",26.9674453735352,0.0605956315994263
"surftemp",11.9312114715576,0.0850817561149597
"surftemp",9.47833824157715,0.0940729379653931
"surftemp",6.28065252304077,0.0397759079933167
"surftemp",6.8410849571228,0.0351880192756653
